user_id,event_name,event_time,kyc_document_type,status
2005,phone_verified,2025-02-04 17:13:00,,
2005,kyc_started,2025-02-04 19:43:00,Driver License,started
2006,account_created,2025-03-26 12:00:00,,
2006,phone_verified,2025-03-26 12:04:00,,
2006,kyc_started,2025-03-26 12:23:00,Driver License,started
2007,account_created,2025-02-06 13:00:00,,
2007,phone_verified,2025-02-06 13:05:00,,
2008,account_created,2025-01-05 21:00:00,,
2008,phone_verified,2025-01-05 21:12:00,,
2008,kyc_started,2025-01-05 22:24:00,Driver License,started
2009,account_created,2025-03-24 12:00:00,,
2009,phone_verified,2025-03-24 12:19:00,,
2009,kyc_started,2025-03-24 13:41:00,State ID,started
2009,kyc_approved,2025-03-24 21:30:00,State ID,approved
2009,bank_linked,2025-03-26 13:30:00,,linked
2010,account_created,2025-03-19 16:00:00,,
2010,phone_verified,2025-03-19 16:03:00,,
2010,kyc_started,2025-03-19 18:58:00,Driver License,started
2011,account_created,2025-01-26 11:00:00,,
2012,account_created,2025-03-03 08:00:00,,
2012,phone_verified,2025-03-03 08:26:00,,
2012,kyc_started,2025-03-03 10:51:00,State ID,started
2013,account_created,2025-01-04 20:00:00,,
2013,phone_verified,2025-01-04 20:23:00,,
2013,kyc_started,2025-01-04 21:30:00,Driver License,started
2013,kyc_approved,2025-01-05 06:00:00,Driver License,approved
2014,account_created,2025-03-30 16:00:00,,
2014,phone_verified,2025-03-30 16:07:00,,
2014,kyc_started,2025-03-30 18:20:00,Driver License,started
2014,kyc_approved,2025-03-31 03:49:00,Driver License,approved
2014,bank_linked,2025-04-02 01:49:00,,linked
2015,account_created,2025-02-11 08:00:00,,
2015,phone_verified,2025-02-11 08:03:00,,
2015,kyc_started,2025-02-11 09:01:00,Passport,started
2015,kyc_approved,2025-02-11 11:46:00,Passport,approved
2016,account_created,2025-03-30 20:00:00,,
2017,account_created,2025-01-18 21:00:00,,
2017,phone_verified,2025-01-18 21:03:00,,
2017,kyc_started,2025-01-18 21:40:00,Passport,started
2017,kyc_approved,2025-01-19 00:33:00,Passport,approved
2018,account_created,2025-02-09 19:00:00,,
2018,phone_verified,2025-02-09 19:24:00,,
2018,kyc_started,2025-02-09 20:43:00,Driver License,started
2018,kyc_approved,2025-02-09 21:53:00,Driver License,approved
2018,bank_linked,2025-02-12 05:53:00,,linked
2019,account_created,2025-03-13 20:00:00,,
2019,phone_verified,2025-03-13 20:18:00,,
2020,account_created,2025-02-08 13:00:00,,
2020,phone_verified,2025-02-08 13:10:00,,
2020,kyc_started,2025-02-08 13:46:00,Driver License,started
2020,kyc_approved,2025-02-08 18:40:00,Driver License,approved
2020,bank_linked,2025-02-09 05:40:00,,linked
2021,account_created,2025-01-14 10:00:00,,
2021,phone_verified,2025-01-14 10:01:00,,
2021,kyc_started,2025-01-14 10:13:00,State ID,started
2021,kyc_approved,2025-01-14 13:23:00,State ID,approved
2022,account_created,2025-02-01 10:00:00,,
2022,phone_verified,2025-02-01 10:17:00,,
2022,kyc_started,2025-02-01 12:32:00,Passport,started
2023,account_created,2025-02-20 12:00:00,,
2023,phone_verified,2025-02-20 12:07:00,,
2023,kyc_started,2025-02-20 14:10:00,Driver License,started
2023,kyc_approved,2025-02-20 18:51:00,Driver License,approved
2023,bank_linked,2025-02-22 16:51:00,,linked
2024,account_created,2025-02-07 10:00:00,,
2024,phone_verified,2025-02-07 10:11:00,,
2024,kyc_started,2025-02-07 10:17:00,Driver License,started
2024,kyc_approved,2025-02-07 10:47:00,Driver License,approved
2024,bank_linked,2025-02-07 17:47:00,,linked
2025,account_created,2025-01-23 15:00:00,,
2025,phone_verified,2025-01-23 15:24:00,,
2025,kyc_started,2025-01-23 18:21:00,Driver License,started
2025,kyc_approved,2025-01-24 02:03:00,Driver License,approved
2025,bank_linked,2025-01-27 01:03:00,,linked
2026,account_created,2025-03-04 11:00:00,,
2026,phone_verified,2025-03-04 11:12:00,,
2026,kyc_started,2025-03-04 13:34:00,Passport,started
2026,kyc_approved,2025-03-04 14:19:00,Passport,approved
2026,bank_linked,2025-03-05 08:19:00,,linked
2027,account_created,2025-01-15 16:00:00,,
2027,phone_verified,2025-01-15 16:08:00,,
2027,kyc_started,2025-01-15 18:04:00,Driver License,started
2028,account_created,2025-01-25 21:00:00,,
2028,phone_verified,2025-01-25 21:06:00,,
2028,kyc_started,2025-01-25 23:01:00,Driver License,started
2028,kyc_approved,2025-01-26 00:26:00,Driver License,approved
2028,bank_linked,2025-01-26 06:26:00,,linked
2029,account_created,2025-01-17 13:00:00,,
2029,phone_verified,2025-01-17 13:24:00,,
2029,kyc_started,2025-01-17 14:00:00,Driver License,started
2030,account_created,2025-03-07 12:00:00,,
2030,phone_verified,2025-03-07 12:27:00,,
2030,kyc_started,2025-03-07 13:16:00,State ID,started
2030,kyc_approved,2025-03-07 14:11:00,State ID,approved
2031,account_created,2025-03-19 17:00:00,,
2031,phone_verified,2025-03-19 17:28:00,,
2031,kyc_started,2025-03-19 19:25:00,Driver License,started
2031,kyc_approved,2025-03-20 02:56:00,Driver License,approved
2031,bank_linked,2025-03-22 21:56:00,,linked
2032,account_created,2025-02-22 19:00:00,,
2032,phone_verified,2025-02-22 19:28:00,,
2032,kyc_started,2025-02-22 20:41:00,Driver License,started
2033,account_created,2025-02-20 12:00:00,,
2033,phone_verified,2025-02-20 12:10:00,,
2033,kyc_started,2025-02-20 13:12:00,Passport,started
2033,kyc_approved,2025-02-20 15:14:00,Passport,approved
2033,bank_linked,2025-02-22 02:14:00,,linked
2034,account_created,2025-02-08 14:00:00,,
2034,phone_verified,2025-02-08 14:23:00,,
2034,kyc_started,2025-02-08 17:21:00,Driver License,started
2035,account_created,2025-02-20 15:00:00,,
2035,phone_verified,2025-02-20 15:22:00,,
2035,kyc_started,2025-02-20 16:41:00,Passport,started
2035,kyc_approved,2025-02-20 16:52:00,Passport,approved
2035,bank_linked,2025-02-21 09:52:00,,linked
2036,account_created,2025-03-11 21:00:00,,
2036,phone_verified,2025-03-11 21:24:00,,
2036,kyc_started,2025-03-11 21:40:00,Passport,started
2037,account_created,2025-01-06 09:00:00,,
2037,phone_verified,2025-01-06 09:09:00,,
2037,kyc_started,2025-01-06 10:43:00,State ID,started
2038,account_created,2025-03-08 16:00:00,,
2038,phone_verified,2025-03-08 16:01:00,,
2038,kyc_started,2025-03-08 16:58:00,Driver License,started
2038,kyc_approved,2025-03-08 19:43:00,Driver License,approved
2039,account_created,2025-01-07 09:00:00,,
2039,phone_verified,2025-01-07 09:19:00,,
2039,kyc_started,2025-01-07 10:31:00,Passport,started
2040,account_created,2025-02-20 16:00:00,,
2040,phone_verified,2025-02-20 16:04:00,,
2040,kyc_started,2025-02-20 16:47:00,Driver License,started
2040,kyc_approved,2025-02-20 20:44:00,Driver License,approved
2040,bank_linked,2025-02-21 01:44:00,,linked
2041,account_created,2025-03-13 14:00:00,,
2041,phone_verified,2025-03-13 14:13:00,,
2041,kyc_started,2025-03-13 16:32:00,Passport,started
2041,kyc_approved,2025-03-13 17:47:00,Passport,approved
2041,bank_linked,2025-03-14 11:47:00,,linked
2042,account_created,2025-02-11 14:00:00,,
2042,phone_verified,2025-02-11 14:21:00,,
2042,kyc_started,2025-02-11 17:03:00,Passport,started
2042,kyc_approved,2025-02-11 19:03:00,Passport,approved
2042,bank_linked,2025-02-11 22:03:00,,linked
2043,account_created,2025-03-05 21:00:00,,
2043,phone_verified,2025-03-05 21:23:00,,
2043,kyc_started,2025-03-05 22:35:00,Driver License,started
2043,kyc_approved,2025-03-06 06:27:00,Driver License,approved
2043,bank_linked,2025-03-09 01:27:00,,linked
2044,account_created,2025-01-15 16:00:00,,
2044,phone_verified,2025-01-15 16:20:00,,
2045,account_created,2025-01-29 18:00:00,,
2045,phone_verified,2025-01-29 18:14:00,,
2045,kyc_started,2025-01-29 20:36:00,Driver License,started
2045,kyc_approved,2025-01-30 01:31:00,Driver License,approved
2045,bank_linked,2025-01-31 21:31:00,,linked
2046,account_created,2025-02-02 21:00:00,,
2046,phone_verified,2025-02-02 21:26:00,,
2047,account_created,2025-01-27 15:00:00,,
2048,account_created,2025-02-05 11:00:00,,
2048,phone_verified,2025-02-05 11:29:00,,
2048,kyc_started,2025-02-05 13:32:00,Driver License,started
2048,kyc_approved,2025-02-05 14:54:00,Driver License,approved
2048,bank_linked,2025-02-05 22:54:00,,linked
2049,account_created,2025-01-29 17:00:00,,
2050,account_created,2025-02-07 20:00:00,,
2050,phone_verified,2025-02-07 20:05:00,,
2050,kyc_started,2025-02-07 20:15:00,State ID,started
2050,kyc_approved,2025-02-08 04:27:00,State ID,approved
2050,bank_linked,2025-02-09 19:27:00,,linked
2051,account_created,2025-02-26 12:00:00,,
2051,phone_verified,2025-02-26 12:17:00,,
2051,kyc_started,2025-02-26 12:37:00,Driver License,started
2051,kyc_approved,2025-02-26 18:15:00,Driver License,approved
2051,bank_linked,2025-02-28 23:15:00,,linked
2052,account_created,2025-01-27 21:00:00,,
2053,account_created,2025-02-24 18:00:00,,
2053,phone_verified,2025-02-24 18:26:00,,
2054,account_created,2025-02-02 10:00:00,,
2054,phone_verified,2025-02-02 10:20:00,,
2054,kyc_started,2025-02-02 12:42:00,Driver License,started
2055,account_created,2025-03-09 16:00:00,,
2055,phone_verified,2025-03-09 16:22:00,,
2055,kyc_started,2025-03-09 16:45:00,Driver License,started
2055,kyc_approved,2025-03-10 02:06:00,Driver License,approved
2055,bank_linked,2025-03-10 13:06:00,,linked
2056,account_created,2025-03-27 13:00:00,,
2056,phone_verified,2025-03-27 13:17:00,,
2056,kyc_started,2025-03-27 13:31:00,Driver License,started
2056,kyc_approved,2025-03-27 16:42:00,Driver License,approved
2057,account_created,2025-03-07 18:00:00,,
2057,phone_verified,2025-03-07 18:14:00,,
2057,kyc_started,2025-03-07 20:27:00,Driver License,started
2057,kyc_approved,2025-03-08 04:24:00,Driver License,approved
2057,bank_linked,2025-03-10 12:24:00,,linked
2058,account_created,2025-01-10 08:00:00,,
2058,phone_verified,2025-01-10 08:01:00,,
2058,kyc_started,2025-01-10 09:08:00,Driver License,started
2058,kyc_approved,2025-01-10 12:37:00,Driver License,approved
2058,bank_linked,2025-01-11 17:37:00,,linked
2059,account_created,2025-01-05 18:00:00,,
2060,account_created,2025-03-15 11:00:00,,
2060,phone_verified,2025-03-15 11:09:00,,
2060,kyc_started,2025-03-15 13:57:00,Passport,started
2060,kyc_approved,2025-03-15 14:54:00,Passport,approved
2060,bank_linked,2025-03-16 19:54:00,,linked
2061,account_created,2025-02-07 08:00:00,,
2061,phone_verified,2025-02-07 08:11:00,,
2061,kyc_started,2025-02-07 10:27:00,Passport,started
2062,account_created,2025-01-13 10:00:00,,
2062,phone_verified,2025-01-13 10:11:00,,
2062,kyc_started,2025-01-13 10:22:00,Driver License,started
2062,kyc_approved,2025-01-13 14:34:00,Driver License,approved
2063,account_created,2025-01-31 08:00:00,,
2063,phone_verified,2025-01-31 08:25:00,,
2063,kyc_started,2025-01-31 08:54:00,Driver License,started
2064,account_created,2025-02-16 08:00:00,,
2064,phone_verified,2025-02-16 08:02:00,,
2064,kyc_started,2025-02-16 09:13:00,State ID,started
2064,kyc_approved,2025-02-16 13:18:00,State ID,approved
2064,bank_linked,2025-02-18 20:18:00,,linked
2065,account_created,2025-03-29 15:00:00,,
2065,phone_verified,2025-03-29 15:04:00,,
2065,kyc_started,2025-03-29 17:30:00,Passport,started
2066,account_created,2025-02-21 14:00:00,,
2066,phone_verified,2025-02-21 14:19:00,,
2067,account_created,2025-02-25 09:00:00,,
2067,phone_verified,2025-02-25 09:22:00,,
2067,kyc_started,2025-02-25 12:18:00,Driver License,started
2067,kyc_approved,2025-02-25 18:13:00,Driver License,approved
2067,bank_linked,2025-02-26 17:13:00,,linked
2068,account_created,2025-01-15 17:00:00,,
2068,phone_verified,2025-01-15 17:23:00,,
2068,kyc_started,2025-01-15 18:24:00,Passport,started
2068,kyc_approved,2025-01-15 20:42:00,Passport,approved
2069,account_created,2025-01-29 21:00:00,,
2069,phone_verified,2025-01-29 21:05:00,,
2069,kyc_started,2025-01-29 22:53:00,Passport,started
2069,kyc_approved,2025-01-29 23:50:00,Passport,approved
2069,bank_linked,2025-01-30 15:50:00,,linked
2070,account_created,2025-01-08 16:00:00,,
2070,phone_verified,2025-01-08 16:18:00,,
2070,kyc_started,2025-01-08 18:34:00,State ID,started
2070,kyc_approved,2025-01-08 23:47:00,State ID,approved
2071,account_created,2025-01-05 16:00:00,,
2072,account_created,2025-01-29 18:00:00,,
2072,phone_verified,2025-01-29 18:22:00,,
2072,kyc_started,2025-01-29 20:55:00,Driver License,started
2072,kyc_approved,2025-01-30 00:01:00,Driver License,approved
2072,bank_linked,2025-01-30 18:01:00,,linked
2073,account_created,2025-02-16 11:00:00,,
2073,phone_verified,2025-02-16 11:09:00,,
2073,kyc_started,2025-02-16 13:43:00,Driver License,started
2073,kyc_approved,2025-02-16 19:35:00,Driver License,approved
2073,bank_linked,2025-02-18 17:35:00,,linked
2074,account_created,2025-03-09 17:00:00,,
2074,phone_verified,2025-03-09 17:26:00,,
2074,kyc_started,2025-03-09 17:56:00,Driver License,started
2074,kyc_approved,2025-03-09 18:52:00,Driver License,approved
2074,bank_linked,2025-03-10 01:52:00,,linked
2075,account_created,2025-03-17 08:00:00,,
2075,phone_verified,2025-03-17 08:08:00,,
2075,kyc_started,2025-03-17 08:15:00,Passport,started
2075,kyc_approved,2025-03-17 09:00:00,Passport,approved
2075,bank_linked,2025-03-19 03:00:00,,linked
2076,account_created,2025-02-14 09:00:00,,
2076,phone_verified,2025-02-14 09:17:00,,
2076,kyc_started,2025-02-14 10:00:00,Passport,started
2077,account_created,2025-01-02 09:00:00,,
2077,phone_verified,2025-01-02 09:04:00,,
2077,kyc_started,2025-01-02 09:56:00,State ID,started
2077,kyc_approved,2025-01-02 15:30:00,State ID,approved
2078,account_created,2025-01-27 14:00:00,,
2078,phone_verified,2025-01-27 14:08:00,,
2079,account_created,2025-02-05 08:00:00,,
2079,phone_verified,2025-02-05 08:19:00,,
2079,kyc_started,2025-02-05 09:20:00,Driver License,started
2079,kyc_approved,2025-02-05 12:43:00,Driver License,approved
2079,bank_linked,2025-02-07 02:43:00,,linked
2080,account_created,2025-02-05 11:00:00,,
2080,phone_verified,2025-02-05 11:02:00,,
2080,kyc_started,2025-02-05 12:39:00,Driver License,started
2081,account_created,2025-01-26 11:00:00,,
2081,phone_verified,2025-01-26 11:10:00,,
2081,kyc_started,2025-01-26 13:12:00,Driver License,started
2081,kyc_approved,2025-01-26 20:44:00,Driver License,approved
2081,bank_linked,2025-01-28 14:44:00,,linked
2082,account_created,2025-02-12 20:00:00,,
2082,phone_verified,2025-02-12 20:01:00,,
2082,kyc_started,2025-02-12 20:49:00,Driver License,started
2082,kyc_approved,2025-02-13 06:03:00,Driver License,approved
2082,bank_linked,2025-02-15 13:03:00,,linked
2083,account_created,2025-01-27 09:00:00,,
2083,phone_verified,2025-01-27 09:05:00,,
2084,account_created,2025-03-10 11:00:00,,
2084,phone_verified,2025-03-10 11:12:00,,
2084,kyc_started,2025-03-10 13:09:00,Passport,started
2084,kyc_approved,2025-03-10 14:10:00,Passport,approved
2084,bank_linked,2025-03-13 01:10:00,,linked
2085,account_created,2025-01-20 20:00:00,,
2085,phone_verified,2025-01-20 20:25:00,,
2085,kyc_started,2025-01-20 22:28:00,Driver License,started
2086,account_created,2025-01-11 09:00:00,,
2086,phone_verified,2025-01-11 09:28:00,,
2086,kyc_started,2025-01-11 10:35:00,Passport,started
2087,account_created,2025-03-15 10:00:00,,
2087,phone_verified,2025-03-15 10:25:00,,
2087,kyc_started,2025-03-15 11:31:00,Driver License,started
2087,kyc_approved,2025-03-15 16:24:00,Driver License,approved
2087,bank_linked,2025-03-17 13:24:00,,linked
2088,account_created,2025-02-07 12:00:00,,
2088,phone_verified,2025-02-07 12:15:00,,
2089,account_created,2025-01-06 16:00:00,,
2089,phone_verified,2025-01-06 16:10:00,,
2089,kyc_started,2025-01-06 18:40:00,Driver License,started
2089,kyc_approved,2025-01-06 19:32:00,Driver License,approved
2089,bank_linked,2025-01-09 03:32:00,,linked
2090,account_created,2025-03-13 15:00:00,,
2090,phone_verified,2025-03-13 15:09:00,,
2091,account_created,2025-01-23 19:00:00,,
2091,phone_verified,2025-01-23 19:08:00,,
2091,kyc_started,2025-01-23 22:07:00,Passport,started
2091,kyc_approved,2025-01-23 23:06:00,Passport,approved
2092,account_created,2025-02-16 16:00:00,,
2093,account_created,2025-03-31 10:00:00,,
2093,phone_verified,2025-03-31 10:17:00,,
2094,account_created,2025-02-15 11:00:00,,
2094,phone_verified,2025-02-15 11:15:00,,
2094,kyc_started,2025-02-15 12:45:00,Driver License,started
2095,account_created,2025-01-12 14:00:00,,
2095,phone_verified,2025-01-12 14:05:00,,
2096,account_created,2025-03-31 18:00:00,,
2096,phone_verified,2025-03-31 18:04:00,,
2097,account_created,2025-01-13 12:00:00,,
2097,phone_verified,2025-01-13 12:22:00,,
2097,kyc_started,2025-01-13 15:14:00,Passport,started
2097,kyc_approved,2025-01-13 16:09:00,Passport,approved
2097,bank_linked,2025-01-15 03:09:00,,linked
2098,account_created,2025-03-03 08:00:00,,
2098,phone_verified,2025-03-03 08:02:00,,
2098,kyc_started,2025-03-03 09:16:00,Passport,started
2098,kyc_approved,2025-03-03 11:52:00,Passport,approved
2099,account_created,2025-03-23 17:00:00,,
2099,phone_verified,2025-03-23 17:29:00,,
2099,kyc_started,2025-03-23 18:02:00,Passport,started
2100,account_created,2025-03-30 19:00:00,,
2100,phone_verified,2025-03-30 19:02:00,,
2100,kyc_started,2025-03-30 22:00:00,Driver License,started
2101,account_created,2025-03-01 19:00:00,,
2101,phone_verified,2025-03-01 19:25:00,,
2101,kyc_started,2025-03-01 20:30:00,State ID,started
2102,account_created,2025-02-12 14:00:00,,
2102,phone_verified,2025-02-12 14:03:00,,
2103,account_created,2025-03-17 20:00:00,,
2103,phone_verified,2025-03-17 20:08:00,,
2103,kyc_started,2025-03-17 22:48:00,Driver License,started
2104,account_created,2025-03-09 18:00:00,,
2104,phone_verified,2025-03-09 18:01:00,,
2105,account_created,2025-01-05 12:00:00,,
2105,phone_verified,2025-01-05 12:23:00,,
2106,account_created,2025-02-06 11:00:00,,
2106,phone_verified,2025-02-06 11:04:00,,
2106,kyc_started,2025-02-06 11:52:00,Passport,started
2106,kyc_approved,2025-02-06 14:23:00,Passport,approved
2106,bank_linked,2025-02-08 07:23:00,,linked
2107,account_created,2025-03-13 09:00:00,,
2107,phone_verified,2025-03-13 09:25:00,,
2107,kyc_started,2025-03-13 09:56:00,State ID,started
2107,kyc_approved,2025-03-13 12:43:00,State ID,approved
2107,bank_linked,2025-03-14 01:43:00,,linked
2108,account_created,2025-01-31 09:00:00,,
2108,phone_verified,2025-01-31 09:13:00,,
2108,kyc_started,2025-01-31 12:04:00,Driver License,started
2109,account_created,2025-01-09 14:00:00,,
2109,phone_verified,2025-01-09 14:09:00,,
2109,kyc_started,2025-01-09 15:35:00,State ID,started
2109,kyc_approved,2025-01-09 23:03:00,State ID,approved
2109,bank_linked,2025-01-12 22:03:00,,linked
2110,account_created,2025-02-20 17:00:00,,
2110,phone_verified,2025-02-20 17:28:00,,
2110,kyc_started,2025-02-20 20:17:00,State ID,started
2110,kyc_approved,2025-02-21 03:04:00,State ID,approved
2111,account_created,2025-01-29 19:00:00,,
2111,phone_verified,2025-01-29 19:04:00,,
2111,kyc_started,2025-01-29 19:45:00,Driver License,started
2111,kyc_approved,2025-01-30 00:44:00,Driver License,approved
2112,account_created,2025-03-19 19:00:00,,
2112,phone_verified,2025-03-19 19:10:00,,
2112,kyc_started,2025-03-19 19:42:00,Driver License,started
2112,kyc_approved,2025-03-20 03:16:00,Driver License,approved
2112,bank_linked,2025-03-22 18:16:00,,linked
2113,account_created,2025-02-09 20:00:00,,
2113,phone_verified,2025-02-09 20:25:00,,
2113,kyc_started,2025-02-09 21:22:00,State ID,started
2113,kyc_approved,2025-02-10 00:04:00,State ID,approved
2114,account_created,2025-02-10 14:00:00,,
2114,phone_verified,2025-02-10 14:27:00,,
2114,kyc_started,2025-02-10 14:35:00,Passport,started
2115,account_created,2025-03-27 08:00:00,,
2115,phone_verified,2025-03-27 08:03:00,,
2115,kyc_started,2025-03-27 09:03:00,Driver License,started
2115,kyc_approved,2025-03-27 10:56:00,Driver License,approved
2115,bank_linked,2025-03-30 04:56:00,,linked
2116,account_created,2025-01-11 08:00:00,,
2116,phone_verified,2025-01-11 08:19:00,,
2116,kyc_started,2025-01-11 10:40:00,Driver License,started
2116,kyc_approved,2025-01-11 17:42:00,Driver License,approved
2117,account_created,2025-01-23 15:00:00,,
2118,account_created,2025-01-01 15:00:00,,
2118,phone_verified,2025-01-01 15:21:00,,
2119,account_created,2025-02-15 15:00:00,,
2119,phone_verified,2025-02-15 15:11:00,,
2119,kyc_started,2025-02-15 17:55:00,Driver License,started
2119,kyc_approved,2025-02-16 03:09:00,Driver License,approved
2120,account_created,2025-01-21 15:00:00,,
2120,phone_verified,2025-01-21 15:06:00,,
2120,kyc_started,2025-01-21 15:44:00,Passport,started
2120,kyc_approved,2025-01-21 17:03:00,Passport,approved
2120,bank_linked,2025-01-22 20:03:00,,linked
2121,account_created,2025-03-31 15:00:00,,
2121,phone_verified,2025-03-31 15:24:00,,
2121,kyc_started,2025-03-31 17:23:00,Driver License,started
2121,kyc_approved,2025-03-31 21:37:00,Driver License,approved
2122,account_created,2025-02-05 13:00:00,,
2123,account_created,2025-02-23 15:00:00,,
2123,phone_verified,2025-02-23 15:19:00,,
2123,kyc_started,2025-02-23 17:39:00,Driver License,started
2123,kyc_approved,2025-02-23 22:52:00,Driver License,approved
2124,account_created,2025-03-28 15:00:00,,
2124,phone_verified,2025-03-28 15:17:00,,
2124,kyc_started,2025-03-28 18:03:00,Driver License,started
2124,kyc_approved,2025-03-28 20:06:00,Driver License,approved
2124,bank_linked,2025-03-29 21:06:00,,linked
2125,account_created,2025-02-26 16:00:00,,
2125,phone_verified,2025-02-26 16:07:00,,
2126,account_created,2025-01-01 11:00:00,,
2126,phone_verified,2025-01-01 11:08:00,,
2126,kyc_started,2025-01-01 13:30:00,Driver License,started
2127,account_created,2025-03-04 15:00:00,,
2127,phone_verified,2025-03-04 15:18:00,,
2127,kyc_started,2025-03-04 16:48:00,Driver License,started
2127,kyc_approved,2025-03-04 18:52:00,Driver License,approved
2128,account_created,2025-02-23 21:00:00,,
2128,phone_verified,2025-02-23 21:15:00,,
2128,kyc_started,2025-02-23 21:33:00,Driver License,started
2128,kyc_approved,2025-02-24 07:01:00,Driver License,approved
2128,bank_linked,2025-02-25 03:01:00,,linked
2129,account_created,2025-02-24 10:00:00,,
2129,phone_verified,2025-02-24 10:25:00,,
2129,kyc_started,2025-02-24 11:44:00,Driver License,started
2129,kyc_approved,2025-02-24 16:48:00,Driver License,approved
2130,account_created,2025-02-09 10:00:00,,
2131,account_created,2025-01-15 19:00:00,,
2131,phone_verified,2025-01-15 19:16:00,,
2131,kyc_started,2025-01-15 19:37:00,Driver License,started
2131,kyc_approved,2025-01-16 00:46:00,Driver License,approved
2131,bank_linked,2025-01-18 22:46:00,,linked
2132,account_created,2025-01-21 14:00:00,,
2132,phone_verified,2025-01-21 14:05:00,,
2132,kyc_started,2025-01-21 16:37:00,Driver License,started
2132,kyc_approved,2025-01-21 18:25:00,Driver License,approved
2132,bank_linked,2025-01-23 00:25:00,,linked
2133,account_created,2025-02-16 15:00:00,,
2133,phone_verified,2025-02-16 15:04:00,,
2133,kyc_started,2025-02-16 17:38:00,Driver License,started
2134,account_created,2025-03-14 20:00:00,,
2134,phone_verified,2025-03-14 20:10:00,,
2134,kyc_started,2025-03-14 20:41:00,Driver License,started
2134,kyc_approved,2025-03-15 02:37:00,Driver License,approved
2135,account_created,2025-02-22 17:00:00,,
2135,phone_verified,2025-02-22 17:02:00,,
2136,account_created,2025-01-09 16:00:00,,
2136,phone_verified,2025-01-09 16:29:00,,
2136,kyc_started,2025-01-09 16:35:00,Passport,started
2137,account_created,2025-03-15 10:00:00,,
2137,phone_verified,2025-03-15 10:17:00,,
2137,kyc_started,2025-03-15 12:51:00,Passport,started
2137,kyc_approved,2025-03-15 13:31:00,Passport,approved
2137,bank_linked,2025-03-16 01:31:00,,linked
2138,account_created,2025-02-21 19:00:00,,
2138,phone_verified,2025-02-21 19:27:00,,
2139,account_created,2025-02-26 15:00:00,,
2139,phone_verified,2025-02-26 15:15:00,,
2139,kyc_started,2025-02-26 17:39:00,Driver License,started
2139,kyc_approved,2025-02-26 21:42:00,Driver License,approved
2139,bank_linked,2025-03-01 03:42:00,,linked
2140,account_created,2025-01-26 08:00:00,,
2140,phone_verified,2025-01-26 08:14:00,,
2140,kyc_started,2025-01-26 09:46:00,Driver License,started
2141,account_created,2025-02-10 13:00:00,,
2141,phone_verified,2025-02-10 13:04:00,,
2141,kyc_started,2025-02-10 15:52:00,Passport,started
2142,account_created,2025-02-04 13:00:00,,
2142,phone_verified,2025-02-04 13:10:00,,
2142,kyc_started,2025-02-04 16:02:00,Driver License,started
2143,account_created,2025-03-04 10:00:00,,
2143,phone_verified,2025-03-04 10:29:00,,
2144,account_created,2025-01-25 14:00:00,,
2145,account_created,2025-03-31 18:00:00,,
2145,phone_verified,2025-03-31 18:13:00,,
2145,kyc_started,2025-03-31 20:49:00,Driver License,started
2145,kyc_approved,2025-04-01 01:11:00,Driver License,approved
2145,bank_linked,2025-04-01 11:11:00,,linked
2146,account_created,2025-03-16 08:00:00,,
2146,phone_verified,2025-03-16 08:14:00,,
2146,kyc_started,2025-03-16 10:01:00,Driver License,started
2146,kyc_approved,2025-03-16 15:17:00,Driver License,approved
2146,bank_linked,2025-03-18 04:17:00,,linked
2147,account_created,2025-02-07 16:00:00,,
2147,phone_verified,2025-02-07 16:19:00,,
2147,kyc_started,2025-02-07 17:05:00,State ID,started
2147,kyc_approved,2025-02-07 18:14:00,State ID,approved
2147,bank_linked,2025-02-07 22:14:00,,linked
2148,account_created,2025-01-02 13:00:00,,
2149,account_created,2025-01-07 09:00:00,,
2150,account_created,2025-03-23 17:00:00,,
2150,phone_verified,2025-03-23 17:06:00,,
2151,account_created,2025-02-03 21:00:00,,
2151,phone_verified,2025-02-03 21:22:00,,
2151,kyc_started,2025-02-03 23:42:00,Driver License,started
2151,kyc_approved,2025-02-04 07:27:00,Driver License,approved
2151,bank_linked,2025-02-06 04:27:00,,linked
2152,account_created,2025-01-17 20:00:00,,
2152,phone_verified,2025-01-17 20:07:00,,
2152,kyc_started,2025-01-17 22:14:00,Driver License,started
2152,kyc_approved,2025-01-18 03:13:00,Driver License,approved
2152,bank_linked,2025-01-20 18:13:00,,linked
2153,account_created,2025-02-12 21:00:00,,
2153,phone_verified,2025-02-12 21:19:00,,
2153,kyc_started,2025-02-12 23:45:00,Driver License,started
2153,kyc_approved,2025-02-13 02:19:00,Driver License,approved
2154,account_created,2025-02-28 09:00:00,,
2154,phone_verified,2025-02-28 09:24:00,,
2155,account_created,2025-02-20 16:00:00,,
2155,phone_verified,2025-02-20 16:18:00,,
2156,account_created,2025-02-23 11:00:00,,
2156,phone_verified,2025-02-23 11:29:00,,
2156,kyc_started,2025-02-23 12:22:00,Passport,started
2156,kyc_approved,2025-02-23 13:42:00,Passport,approved
2156,bank_linked,2025-02-24 22:42:00,,linked
2157,account_created,2025-01-24 09:00:00,,
2158,account_created,2025-01-25 11:00:00,,
2158,phone_verified,2025-01-25 11:06:00,,
2158,kyc_started,2025-01-25 11:16:00,Driver License,started
2158,kyc_approved,2025-01-25 18:01:00,Driver License,approved
2159,account_created,2025-03-12 08:00:00,,
2159,phone_verified,2025-03-12 08:19:00,,
